"=""Разбор конфликтных ситуаций""";

"=""Выберите потребителя""";"=""Министерство внутренних дел Российской Федерации (МВД)""";
"Электронное сообщение 7FA8186C-8CB7-4C0E-B348-2C28DA9CA014 в статусе PROCESS было отправлено 01.01.2013 01:52:13 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/887708.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AC11DD6F-A650-08D4-304A-50903921D798 содержит сообщения:""";
"Электронное сообщение AC11DD6F-A650-08D4-304A-50903921D798 в статусе PING было отправлено 01.01.2013 01:56:49 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/890529.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение A506D770-504C-866E-ED12-C48CD692E8CB в статусе PROCESS было отправлено 01.01.2013 01:56:50 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/890529.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AAEEC9FE-D7E0-60B9-6F3E-9C444D566E99 содержит сообщения:""";
"Электронное сообщение AAEEC9FE-D7E0-60B9-6F3E-9C444D566E99 в статусе PING было отправлено 01.01.2013 01:58:56 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/891257.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение 82695194-37DD-9436-5999-C2F5D7E8E331 в статусе PROCESS было отправлено 01.01.2013 01:58:57 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/891257.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором ABB6961D-644D-3B47-5111-B4A91EC9FCA0 содержит сообщения:""";
"Электронное сообщение ABB6961D-644D-3B47-5111-B4A91EC9FCA0 в статусе PING было отправлено 01.01.2013 02:01:04 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/892212.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение 027D834C-50AE-E3A3-FB07-9FD0A1C1BA73 в статусе PROCESS было отправлено 01.01.2013 02:01:06 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/892212.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AC106088-0DDA-0852-0440-6C69A56CE535 содержит сообщения:""";
"Электронное сообщение AC106088-0DDA-0852-0440-6C69A56CE535 в статусе PING было отправлено 01.01.2013 02:01:59 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/892880.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение D97FEAB6-998A-D23B-1135-65216EB5FA15 в статусе PROCESS было отправлено 01.01.2013 02:02:00 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/892880.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AB2EAE9B-2AC2-6326-6E34-897CE8B1C257 содержит сообщения:""";
"Электронное сообщение AB2EAE9B-2AC2-6326-6E34-897CE8B1C257 в статусе PING было отправлено 01.01.2013 02:03:37 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/893971.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение AEA51575-49DD-2BF6-E72D-546BA994F257 в статусе PROCESS было отправлено 01.01.2013 02:03:38 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/893971.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

